Bandstructure_0@results1/VSe2_p3m1_Symmetrized_results.hdf5

+------------------------------------------------------------------------------+
| Bandstructure Report                                                         |
| ---------------------------------------------------------------------------- |
| Fermi level = -3.851958e+00                                                  |
| Unit = eV                                                                    |
| ---------------------------------------------------------------------------- |
| Route:                                                                       |
|    Fractional       Cartesian (1/Angstrom)                                   |
| G  [0  , 0  , 0  ]  [0.0000, 0.0000, 0.0000]  x = 0.0000e+00                 |
| M  [0  , 1/2, 0  ]  [0.9385, 0.5419, 0.0000]  x = 3.6603e-01                 |
| K  [1/3, 1/3, 0  ]  [1.2514, 0.0000, 0.0000]  x = 5.7735e-01                 |
| G  [0  , 0  , 0  ]  [0.0000, 0.0000, 0.0000]  x = 1.0000e+00                 |
|                                                                              |
+------------------------------------------------------------------------------+

# Band 0
x           Energy / eV  Fractional k-point
0.0000e+00  -1.5157e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
3.6603e-03  -1.5156e+01   [0.0000e+00, 5.0000e-03, 0.0000e+00]
7.3205e-03  -1.5155e+01   [0.0000e+00, 1.0000e-02, 0.0000e+00]
1.0981e-02  -1.5153e+01   [0.0000e+00, 1.5000e-02, 0.0000e+00]
1.4641e-02  -1.5151e+01   [0.0000e+00, 2.0000e-02, 0.0000e+00]
1.8301e-02  -1.5147e+01   [0.0000e+00, 2.5000e-02, 0.0000e+00]
2.1962e-02  -1.5143e+01   [0.0000e+00, 3.0000e-02, 0.0000e+00]
2.5622e-02  -1.5138e+01   [0.0000e+00, 3.5000e-02, 0.0000e+00]
2.9282e-02  -1.5133e+01   [0.0000e+00, 4.0000e-02, 0.0000e+00]
3.2942e-02  -1.5126e+01   [0.0000e+00, 4.5000e-02, 0.0000e+00]
3.6603e-02  -1.5119e+01   [0.0000e+00, 5.0000e-02, 0.0000e+00]
4.0263e-02  -1.5111e+01   [0.0000e+00, 5.5000e-02, 0.0000e+00]
4.3923e-02  -1.5103e+01   [0.0000e+00, 6.0000e-02, 0.0000e+00]
4.7583e-02  -1.5093e+01   [0.0000e+00, 6.5000e-02, 0.0000e+00]
5.1244e-02  -1.5083e+01   [0.0000e+00, 7.0000e-02, 0.0000e+00]
5.4904e-02  -1.5072e+01   [0.0000e+00, 7.5000e-02, 0.0000e+00]
5.8564e-02  -1.5061e+01   [0.0000e+00, 8.0000e-02, 0.0000e+00]
6.2224e-02  -1.5049e+01   [0.0000e+00, 8.5000e-02, 0.0000e+00]
6.5885e-02  -1.5035e+01   [0.0000e+00, 9.0000e-02, 0.0000e+00]
6.9545e-02  -1.5022e+01   [0.0000e+00, 9.5000e-02, 0.0000e+00]
7.3205e-02  -1.5007e+01   [0.0000e+00, 1.0000e-01, 0.0000e+00]
7.6865e-02  -1.4992e+01   [0.0000e+00, 1.0500e-01, 0.0000e+00]
8.0526e-02  -1.4976e+01   [0.0000e+00, 1.1000e-01, 0.0000e+00]
8.4186e-02  -1.4959e+01   [0.0000e+00, 1.1500e-01, 0.0000e+00]
8.7846e-02  -1.4942e+01   [0.0000e+00, 1.2000e-01, 0.0000e+00]
9.1506e-02  -1.4923e+01   [0.0000e+00, 1.2500e-01, 0.0000e+00]
9.5167e-02  -1.4905e+01   [0.0000e+00, 1.3000e-01, 0.0000e+00]
9.8827e-02  -1.4885e+01   [0.0000e+00, 1.3500e-01, 0.0000e+00]
1.0249e-01  -1.4865e+01   [0.0000e+00, 1.4000e-01, 0.0000e+00]
1.0615e-01  -1.4844e+01   [0.0000e+00, 1.4500e-01, 0.0000e+00]
1.0981e-01  -1.4822e+01   [0.0000e+00, 1.5000e-01, 0.0000e+00]
1.1347e-01  -1.4799e+01   [0.0000e+00, 1.5500e-01, 0.0000e+00]
1.1713e-01  -1.4776e+01   [0.0000e+00, 1.6000e-01, 0.0000e+00]
1.2079e-01  -1.4753e+01   [0.0000e+00, 1.6500e-01, 0.0000e+00]
1.2445e-01  -1.4728e+01   [0.0000e+00, 1.7000e-01, 0.0000e+00]
1.2811e-01  -1.4703e+01   [0.0000e+00, 1.7500e-01, 0.0000e+00]
1.3177e-01  -1.4677e+01   [0.0000e+00, 1.8000e-01, 0.0000e+00]
1.3543e-01  -1.4651e+01   [0.0000e+00, 1.8500e-01, 0.0000e+00]
1.3909e-01  -1.4624e+01   [0.0000e+00, 1.9000e-01, 0.0000e+00]
1.4275e-01  -1.4596e+01   [0.0000e+00, 1.9500e-01, 0.0000e+00]
1.4641e-01  -1.4568e+01   [0.0000e+00, 2.0000e-01, 0.0000e+00]
1.5007e-01  -1.4539e+01   [0.0000e+00, 2.0500e-01, 0.0000e+00]
1.5373e-01  -1.4510e+01   [0.0000e+00, 2.1000e-01, 0.0000e+00]
1.5739e-01  -1.4480e+01   [0.0000e+00, 2.1500e-01, 0.0000e+00]
1.6105e-01  -1.4449e+01   [0.0000e+00, 2.2000e-01, 0.0000e+00]
1.6471e-01  -1.4418e+01   [0.0000e+00, 2.2500e-01, 0.0000e+00]
1.6837e-01  -1.4386e+01   [0.0000e+00, 2.3000e-01, 0.0000e+00]
1.7203e-01  -1.4354e+01   [0.0000e+00, 2.3500e-01, 0.0000e+00]
1.7569e-01  -1.4322e+01   [0.0000e+00, 2.4000e-01, 0.0000e+00]
1.7935e-01  -1.4289e+01   [0.0000e+00, 2.4500e-01, 0.0000e+00]
1.8301e-01  -1.4255e+01   [0.0000e+00, 2.5000e-01, 0.0000e+00]
1.8667e-01  -1.4221e+01   [0.0000e+00, 2.5500e-01, 0.0000e+00]
1.9033e-01  -1.4187e+01   [0.0000e+00, 2.6000e-01, 0.0000e+00]
1.9399e-01  -1.4152e+01   [0.0000e+00, 2.6500e-01, 0.0000e+00]
1.9765e-01  -1.4117e+01   [0.0000e+00, 2.7000e-01, 0.0000e+00]
2.0131e-01  -1.4081e+01   [0.0000e+00, 2.7500e-01, 0.0000e+00]
2.0497e-01  -1.4045e+01   [0.0000e+00, 2.8000e-01, 0.0000e+00]
2.0863e-01  -1.4009e+01   [0.0000e+00, 2.8500e-01, 0.0000e+00]
2.1229e-01  -1.3973e+01   [0.0000e+00, 2.9000e-01, 0.0000e+00]
2.1595e-01  -1.3937e+01   [0.0000e+00, 2.9500e-01, 0.0000e+00]
2.1962e-01  -1.3900e+01   [0.0000e+00, 3.0000e-01, 0.0000e+00]
2.2328e-01  -1.3863e+01   [0.0000e+00, 3.0500e-01, 0.0000e+00]
2.2694e-01  -1.3827e+01   [0.0000e+00, 3.1000e-01, 0.0000e+00]
2.3060e-01  -1.3790e+01   [0.0000e+00, 3.1500e-01, 0.0000e+00]
2.3426e-01  -1.3753e+01   [0.0000e+00, 3.2000e-01, 0.0000e+00]
2.3792e-01  -1.3716e+01   [0.0000e+00, 3.2500e-01, 0.0000e+00]
2.4158e-01  -1.3680e+01   [0.0000e+00, 3.3000e-01, 0.0000e+00]
2.4524e-01  -1.3643e+01   [0.0000e+00, 3.3500e-01, 0.0000e+00]
2.4890e-01  -1.3607e+01   [0.0000e+00, 3.4000e-01, 0.0000e+00]
2.5256e-01  -1.3571e+01   [0.0000e+00, 3.4500e-01, 0.0000e+00]
2.5622e-01  -1.3535e+01   [0.0000e+00, 3.5000e-01, 0.0000e+00]
2.5988e-01  -1.3500e+01   [0.0000e+00, 3.5500e-01, 0.0000e+00]
2.6354e-01  -1.3465e+01   [0.0000e+00, 3.6000e-01, 0.0000e+00]
2.6720e-01  -1.3431e+01   [0.0000e+00, 3.6500e-01, 0.0000e+00]
2.7086e-01  -1.3397e+01   [0.0000e+00, 3.7000e-01, 0.0000e+00]
2.7452e-01  -1.3364e+01   [0.0000e+00, 3.7500e-01, 0.0000e+00]
2.7818e-01  -1.3332e+01   [0.0000e+00, 3.8000e-01, 0.0000e+00]
2.8184e-01  -1.3300e+01   [0.0000e+00, 3.8500e-01, 0.0000e+00]
2.8550e-01  -1.3270e+01   [0.0000e+00, 3.9000e-01, 0.0000e+00]
2.8916e-01  -1.3240e+01   [0.0000e+00, 3.9500e-01, 0.0000e+00]
2.9282e-01  -1.3212e+01   [0.0000e+00, 4.0000e-01, 0.0000e+00]
2.9648e-01  -1.3184e+01   [0.0000e+00, 4.0500e-01, 0.0000e+00]
3.0014e-01  -1.3158e+01   [0.0000e+00, 4.1000e-01, 0.0000e+00]
3.0380e-01  -1.3133e+01   [0.0000e+00, 4.1500e-01, 0.0000e+00]
3.0746e-01  -1.3109e+01   [0.0000e+00, 4.2000e-01, 0.0000e+00]
3.1112e-01  -1.3087e+01   [0.0000e+00, 4.2500e-01, 0.0000e+00]
3.1478e-01  -1.3066e+01   [0.0000e+00, 4.3000e-01, 0.0000e+00]
3.1844e-01  -1.3047e+01   [0.0000e+00, 4.3500e-01, 0.0000e+00]
3.2210e-01  -1.3029e+01   [0.0000e+00, 4.4000e-01, 0.0000e+00]
3.2576e-01  -1.3012e+01   [0.0000e+00, 4.4500e-01, 0.0000e+00]
3.2942e-01  -1.2997e+01   [0.0000e+00, 4.5000e-01, 0.0000e+00]
3.3308e-01  -1.2983e+01   [0.0000e+00, 4.5500e-01, 0.0000e+00]
3.3674e-01  -1.2971e+01   [0.0000e+00, 4.6000e-01, 0.0000e+00]
3.4040e-01  -1.2961e+01   [0.0000e+00, 4.6500e-01, 0.0000e+00]
3.4406e-01  -1.2951e+01   [0.0000e+00, 4.7000e-01, 0.0000e+00]
3.4772e-01  -1.2944e+01   [0.0000e+00, 4.7500e-01, 0.0000e+00]
3.5138e-01  -1.2937e+01   [0.0000e+00, 4.8000e-01, 0.0000e+00]
3.5504e-01  -1.2932e+01   [0.0000e+00, 4.8500e-01, 0.0000e+00]
3.5870e-01  -1.2929e+01   [0.0000e+00, 4.9000e-01, 0.0000e+00]
3.6237e-01  -1.2927e+01   [0.0000e+00, 4.9500e-01, 0.0000e+00]
3.6603e-01  -1.2926e+01   [0.0000e+00, 5.0000e-01, 0.0000e+00]
3.6814e-01  -1.2926e+01   [3.3333e-03, 4.9833e-01, 0.0000e+00]
3.7025e-01  -1.2926e+01   [6.6667e-03, 4.9667e-01, 0.0000e+00]
3.7237e-01  -1.2925e+01   [1.0000e-02, 4.9500e-01, 0.0000e+00]
3.7448e-01  -1.2925e+01   [1.3333e-02, 4.9333e-01, 0.0000e+00]
3.7659e-01  -1.2924e+01   [1.6667e-02, 4.9167e-01, 0.0000e+00]
3.7870e-01  -1.2924e+01   [2.0000e-02, 4.9000e-01, 0.0000e+00]
3.8082e-01  -1.2923e+01   [2.3333e-02, 4.8833e-01, 0.0000e+00]
3.8293e-01  -1.2922e+01   [2.6667e-02, 4.8667e-01, 0.0000e+00]
3.8504e-01  -1.2921e+01   [3.0000e-02, 4.8500e-01, 0.0000e+00]
3.8716e-01  -1.2919e+01   [3.3333e-02, 4.8333e-01, 0.0000e+00]
3.8927e-01  -1.2918e+01   [3.6667e-02, 4.8167e-01, 0.0000e+00]
3.9138e-01  -1.2916e+01   [4.0000e-02, 4.8000e-01, 0.0000e+00]
3.9350e-01  -1.2915e+01   [4.3333e-02, 4.7833e-01, 0.0000e+00]
3.9561e-01  -1.2913e+01   [4.6667e-02, 4.7667e-01, 0.0000e+00]
3.9772e-01  -1.2911e+01   [5.0000e-02, 4.7500e-01, 0.0000e+00]
3.9984e-01  -1.2909e+01   [5.3333e-02, 4.7333e-01, 0.0000e+00]
4.0195e-01  -1.2906e+01   [5.6667e-02, 4.7167e-01, 0.0000e+00]
4.0406e-01  -1.2904e+01   [6.0000e-02, 4.7000e-01, 0.0000e+00]
4.0618e-01  -1.2902e+01   [6.3333e-02, 4.6833e-01, 0.0000e+00]
4.0829e-01  -1.2899e+01   [6.6667e-02, 4.6667e-01, 0.0000e+00]
4.1040e-01  -1.2896e+01   [7.0000e-02, 4.6500e-01, 0.0000e+00]
4.1252e-01  -1.2893e+01   [7.3333e-02, 4.6333e-01, 0.0000e+00]
4.1463e-01  -1.2890e+01   [7.6667e-02, 4.6167e-01, 0.0000e+00]
